date,forecast_vol,forecast_vol_rolling,realized_vol
2025-09-24,20.509835863795548,10.913084393918075,7.138839148835154
2025-09-25,20.511949069984485,10.98331904911022,7.40465520772689
2025-09-26,20.514019800849482,10.944118923274944,7.5834694831395115
2025-09-29,20.51604891432197,10.979333175831371,7.568547180222712
2025-09-30,20.518037250837487,10.950948885817217,7.104847533969817
2025-10-01,20.519985633699154,10.8180380824953,6.39543554366599
2025-10-02,20.52189486943336,10.18240557352984,6.323397711936686
2025-10-03,20.523765748137784,10.34643671953852,5.906703601299762
2025-10-06,20.525599043821963,9.56465762992662,5.689566858464267
2025-10-07,20.527395514740544,10.09662046175155,6.018535883890248
2025-10-08,20.52915590371943,9.075381682836783,6.185786272812583
2025-10-09,20.530880938474947,8.2816156796758,6.356954496775055
2025-10-10,20.53257133192619,9.303073620399278,11.491649652688722
2025-10-13,20.53422778250072,17.561428706542305,12.716364923956474
2025-10-14,20.53585097443376,17.66617770756731,12.641236280793661
2025-10-15,20.537441578061006,16.944475086651682,12.695584967773305
2025-10-16,20.539000250105254,16.160808595284777,12.904748915098546
2025-10-17,20.540527633956906,15.778891584351179,12.92718305394037
2025-10-20,20.542024359948567,15.248633485290625,13.333745357440502
2025-10-21,20.543491045623817,15.192394031491938,13.258519111180146
2025-10-22,20.54492829600029,15.020093608040245,13.249497369390765
2025-10-23,20.546336703827215,14.194890546225642,13.32921631753981
2025-10-24,20.54771684983752,14.417702211949527,13.378186182162604
2025-10-27,20.549069302994592,14.57521594872097,13.822160997148883
2025-10-28,20.55039462073391,15.287330207400773,13.819517610170031
2025-10-29,20.551693349199514,14.388382309035471,13.800564654885756
2025-10-30,20.552966023475562,14.117484313204953,14.324413996445266
2025-10-31,20.554213167813018,13.70654346519963,14.338221400566873
2025-11-03,20.55543529585156,13.83465857247605,14.337869796625924
2025-11-04,20.556632910836864,13.55473451457618,14.958521443061713
2025-11-05,20.55780650583333,13.672149545979604,14.92805075954128
2025-11-06,20.558956563932362,12.701516509224502,15.337673188742555
2025-11-07,20.56008355845628,13.609738302023905,15.317552374761483
2025-11-10,20.561187953158015,13.579152494244298,12.584711292688253
2025-11-11,20.562270202416574,15.303476235546192,11.592276223564214
2025-11-12,20.563330751428495,14.853148800812216,11.547480946392918
2025-11-13,20.564370036395278,14.289474164716948,13.094593950928434
2025-11-14,20.56538848470692,16.071337232417243,12.867892498668422
2025-11-17,20.56638651512165,15.67868397494918,13.200346807040084
2025-11-18,20.567364537941906,15.479932263067605,12.917103967966773
2025-11-19,20.568322955186655,15.614006880614362,13.012456815900727
2025-11-20,20.569262160760196,15.003633414725712,13.941398716062944
2025-11-21,20.570182540617367,15.479054022457497,14.255126383118036
2025-11-24,20.571084472925413,15.361844863663096,15.052318782450847
2025-11-25,20.57196832822247,17.542454140914344,14.74694413189658
2025-11-26,20.572834469572747,17.488959440222185,14.951279055653954
2025-11-28,20.57368325271855,16.87648926147483,15.089677031343578
2025-12-01,20.574515026229122,16.272076183802774,14.798985727017918
2025-12-02,20.575330131646425,15.054822363683101,14.795429055637246
2025-12-03,20.576128903627925,15.108190044229469,14.821004055049238
2025-12-04,20.57691167008641,13.781323056934225,14.188048433099027
2025-12-05,20.577678752326936,13.011747597643264,14.154045674877908
2025-12-08,20.578430465180965,13.468878246348018,13.585776805168317
2025-12-09,20.57916711713772,13.106811663425546,13.598515806042439
2025-12-10,20.579889010472836,10.747984333460609,12.745210301255394
2025-12-11,20.58059644137441,12.675593286753466,12.745277333026683
2025-12-12,20.58128970006639,11.565608762787507,13.310865693491609
2025-12-15,20.58196907092948,12.581053273876202,11.901049817696025
2025-12-16,20.58263483261955,12.99079951432601,11.939993785899247
2025-12-17,20.583287258183624,12.562719275245751,12.217618896245853
2025-12-18,20.58392661517346,13.567568743852842,12.061641886113355
2025-12-19,20.584553165756823,13.489470125153094,12.322913746529569
2025-12-22,20.585167166826505,14.026435199912896,10.747995323613969
2025-12-23,20.585768870107042,13.50783694539569,10.444828182535547
2025-12-24,20.586358522259314,13.45180566589537,9.297473836025185
2025-12-26,20.586936364982982,13.01792644506477,8.910898726152453
2025-12-29,20.58750263511681,12.562151948002692,8.792880207685055
2025-12-30,20.588057564736957,10.946626773365812,8.647752069898399
2025-12-31,20.588601381253277,10.53157721852392,8.843580642348535
2026-01-02,20.589134307503596,12.238424331446623,8.827910231544427
2026-01-05,20.58965656184612,11.866970139350824,9.035075992602415
2026-01-06,20.590168358249954,11.32542504055083,9.255954436432203
2026-01-07,20.590669906383717,12.098486763867632,9.345800842632372
2026-01-08,20.591161411702423,11.880941978677779,9.242664263087379
2026-01-09,20.59164307553254,11.504642452707655,9.449817353469154
2026-01-12,20.592115095155346,11.113846598048621,9.212894410944742
2026-01-13,20.592577663888566,11.373994621472562,9.23805952678441
2026-01-14,20.59303097116635,9.756614159004059,8.585220248586351
2026-01-15,20.593475202617654,11.27011854766778,8.56701418347179
2026-01-16,20.593910540142968,11.05443995422321,8.504142354601763
2026-01-20,20.59433716198954,10.766872422592064,10.567001146361552
2026-01-21,20.594755242825038,15.121524898950826,10.278910876856141
